ID,SMILES,Manifold_X,Manifold_Y,Bioactivity_Score,LogP,TPSA,MolWt,Dipole_Proxy,Max_Partial_Charge,Balaban_J,Bertz_CT,cluster_dbscan,region_id,region_type,cx,cy,degree,deg_norm,cent_score,rep_score,is_high_activity_global_q75,local_sensitivity,neighbor_cliff_mean,neighbor_cliff_max,neighbor_count,activity_minmax,paper_region,is_high_activity,is_high_local_sensitivity,quadrant_type
147,CCCCN1CCNCC1,20.470097,17.305859,3.653536091,0.6917,15.27,142.1469986,0.324923634,0.010736995,2.017237222,77.32677656,8,8,normal,20.67180307692308,17.507734923076924,8.0,0.3749999999999531,3.5463854075601375e-12,0.2586414436410352,False,0.17240912383332324,0.12171051107915871,0.2907058869263737,8,0.36535360909996345,R₉,False,False,普通活性-低敏感
148,O=C(O)C(O)c1ccccc1,10.654141,3.874811,4.226219037,0.8046,57.53,152.0473441,0.81578025,0.336713862,2.85117789,242.7739002,0,0,hotspot,7.099879520207254,5.635156638341969,12.0,0.8749999999998906,0.3973894045426822,0.5507655828427549,False,0.19241751205649288,0.14550927789071152,0.301870058443316,12,0.4226219036999577,R₁,False,False,普通活性-低敏感
149,CC(C)c1cccc(Cl)c1,6.8390813,8.713173,5.12220919,3.4634,0.0,154.054928,0.125166677,0.040832988,2.955063749,215.7231805,0,0,hotspot,7.099879520207254,5.635156638341969,9.0,0.4999999999999375,0.5425544596540515,0.5176547054961762,False,0.1997312623301796,0.13994162617758774,0.3392404133528939,9,0.5122209189999488,R₁,False,False,普通活性-低敏感
150,CCC1CN(CC)CCN1,21.58138,6.356882,0.996493466,0.6901,15.27,142.1469986,0.330687827,0.019244005,2.246450051,83.25838097,4,4,normal,21.6607071,6.436665240000001,6.0,0.1249999999999843,0.1352616938888815,0.1179382468066558,False,0.2056159245325182,0.17554343731894093,0.2757850613641985,6,0.09964934659999003,R₅,False,False,普通活性-低敏感
151,CCc1ccc(CN)cc1,7.135454,6.042911,4.4316667,1.7077,26.02,135.1047994,0.344258603,0.017761099,2.797251263,165.3881692,0,0,hotspot,7.099879520207254,5.635156638341969,9.0,0.4999999999999375,0.9859852478064902,0.6230622423419105,False,0.21589174594697863,0.181509264024834,0.29611753709864935,9,0.4431666699999557,R₁,False,False,普通活性-低敏感
152,NS(=O)(=O)C(C(=O)O)c1ccccc1,10.59281,3.821246,4.333553587,0.1008,97.46,215.0252288,0.807408812,0.327421917,3.219552107,425.9143183,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.4024309700777991,0.3315714345033177,False,0.19130445155685555,0.15907363294184482,0.26650969499188065,6,0.43335535869995667,R₁,False,False,普通活性-低敏感
153,C#Cc1ccc(O)cc1,6.7348905,7.537322,5.281530674,1.3735,20.23,118.0418648,0.623128198,0.115162718,3.056038396,227.7397024,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.733211520721968,0.4312246831765692,False,0.12417144420127973,0.11188211302575146,0.15284655027751237,5,0.5281530673999472,R₁,False,False,普通活性-低敏感
154,COc1cccc(CC(=O)O)c1,6.8785405,5.227048,6.256924911,1.3223,46.53,166.0629942,0.804074846,0.307317121,2.790011068,280.8570663,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.976890153893859,0.5433440426081326,True,0.21656506246400928,0.2003458093234615,0.25440998645862073,5,0.6256924910999374,R₁,True,False,高活性-低敏感
155,C=Cc1ccccc1,6.5997405,7.710614,7.725106636,2.3296,0.0,104.0626003,0.072214261,-0.026255789,2.991046915,162.6530014,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.7004470743214184,0.55663838773639,True,0.24162823987225174,0.20333080620186272,0.3309889184364928,6,0.7725106635999227,R₁,True,False,高活性-低敏感
156,C=Cc1ccccc1CC(=O)O,4.3932886,4.4183865,5.064104054,1.9567,37.3,162.0680796,0.788323314,0.307337406,2.963936689,302.4618185,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.5626641750839785,0.4463634146851639,False,0.13359670064281223,0.12656461548671138,0.15000489934038086,7,0.5064104053999494,R₁,False,False,普通活性-低敏感
157,CCC1CCCO1,4.797084,-10.092801,3.261446613,1.5754,9.23,100.088815,0.435524242,0.057293425,2.139963319,46.14170945,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,0.1663976844993657,0.217877169869792,False,0.1408684475320864,0.11423202084967414,0.20302010979104837,6,0.3261446612999674,R₆,False,False,普通活性-低敏感
158,COc1ccc(C(C)C)cc1,6.238626,8.119674,5.153178525,2.8186,9.23,150.1044651,0.6151463,0.118378084,2.827408604,210.8193159,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.6185879133725904,0.4667035150117471,False,0.21558176301300894,0.15073551034190835,0.3668896859122436,7,0.5153178524999485,R₁,False,False,普通活性-低敏感
159,O=C(O)C1CCOC1,3.185016,-8.375274,4.533586656,0.1075,46.53,116.0473441,0.789391535,0.308429495,2.349936739,93.8469047,5,5,normal,3.8675915027777776,-9.008300347222225,5.0,0.0,0.4779722339488124,0.3247351364246256,False,0.16972077876738076,0.11305048691252625,0.30195145976204124,5,0.45335866559995464,R₆,False,False,普通活性-低敏感
160,NC(Cl)c1ccccc1,11.4620495,3.4476366,2.736009672,1.8827,26.02,141.0345269,0.417222367,0.105638701,2.848234051,171.530842,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.2462065608978317,0.2583023551493292,False,0.21693206460235911,0.1474958109213594,0.3789499898580251,7,0.2736009671999726,R₁,False,False,普通活性-低敏感
161,C#CC(C)N1CCNCC1,23.083035,20.80284,1.353891705,-0.0867,15.27,138.1156984,0.382554393,0.068369282,2.327442815,130.6832425,9,9,normal,23.0833094,20.8197261,5.0,0.0,1.0,0.3541556681999945,False,0.24375963581648713,0.21520926062634554,0.3103771779268175,5,0.13538917049998644,R₁₀,False,False,普通活性-低敏感
162,O=C(O)CCN1CCNCC1,20.61043,17.446478,1.137114149,-0.6337,52.57,158.1055277,0.785338272,0.304143224,2.092513389,132.4022634,8,8,normal,20.67180307692308,17.507734923076924,5.0,0.0,0.704555081305845,0.2568510903517489,False,0.20771429621468845,0.14893338906873896,0.3448697462219039,5,0.11371141489998864,R₉,False,False,普通活性-低敏感
163,Fc1ccccc1,6.414749,7.1052785,2.722555124,1.8257,0.0,96.03752838,0.329719762,0.12270724,3.02146531,134.1073697,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.7853253538362882,0.3819998111108709,False,0.24661656736829424,0.18903821104335636,0.3809660654598159,6,0.27225551239997275,R₁,False,False,普通活性-低敏感
164,OCC1CCCO1,4.7502913,-10.043028,5.183732052,0.1577,29.46,102.0680796,0.474290164,0.080611793,2.139963319,48.04184398,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,0.2091439455813656,0.3075924657543842,False,0.16512159743483007,0.13380847950603303,0.23818553926868982,6,0.5183732051999481,R₆,False,False,普通活性-低敏感
165,COCCN1CCNCC1,20.566757,17.40392,4.462145368,-0.462,24.5,144.1262631,0.442279212,0.058918902,2.017237222,81.6752921,8,8,normal,20.67180307692308,17.507734923076924,6.0,0.1249999999999843,0.4883010196106251,0.362476120603165,False,0.18874570857981718,0.13048315950556708,0.324691656419734,6,0.4462145367999554,R₉,False,False,普通活性-低敏感
166,COC(C(=O)O)c1ccccc1,10.686769,3.8778074,4.897788528,1.4587,46.53,166.0629942,0.816043232,0.336983756,2.877595791,255.7359748,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.3927651336912434,0.3512410812273487,False,0.1484394297036413,0.11779047597045061,0.2199536550810862,6,0.48977885279995104,R₁,False,False,普通活性-低敏感
167,ClCCN1CCNCC1,20.669245,17.505486,2.926725075,0.1304,15.27,148.0767261,0.349255581,0.035068955,2.077860755,68.7032244,8,8,normal,20.67180307692308,17.507734923076924,11.0,0.7499999999999063,1.0,0.6420690029999602,False,0.21842061611432625,0.15734377058138838,0.3609332556911813,11,0.2926725074999707,R₉,False,False,普通活性-低敏感
168,Oc1cccc2ccccc12,3.886473,5.190862,5.607808717,2.5454,20.23,144.0575149,0.630210246,0.122898728,2.913161164,374.0344904,0,0,hotspot,7.099879520207254,5.635156638341969,9.0,0.4999999999999375,0.5169172904198087,0.5293875358059015,False,0.17023446007310458,0.11446688170962593,0.3003588095878881,9,0.560780871699944,R₁,False,False,普通活性-低敏感
169,NC(O)c1ccccc1,11.422126,3.486889,3.458716394,0.6362,46.25,123.0684139,0.502635965,0.128098267,2.848234051,171.530842,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.2550185394380909,0.3273542175913994,False,0.21557952329544836,0.15485401613859284,0.3572723733281112,8,0.3458716393999654,R₁,False,False,普通活性-低敏感
170,O=C(O)C(F)c1ccccc1,10.690066,3.8309793,2.416938977,1.7818,37.3,154.0430077,0.821350632,0.342519361,2.85117789,245.5287877,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.3888319828327468,0.288327153929805,False,0.32957628928300514,0.26830413373426076,0.47254465223007536,7,0.24169389769997585,R₁,False,True,普通活性-高敏感
171,O=C(O)c1cccc(O)c1,7.8729587,7.2241316,7.351060641,1.0904,57.53,138.0316941,0.843257351,0.335317714,3.069899266,254.7830614,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.7613105894210207,0.5599356024662722,True,0.31901992816434865,0.2780213319761991,0.41468331927003094,6,0.7351060640999265,R₁,True,True,高活性-高敏感
172,COc1ccc(CN)cc1,7.2821884,5.9037356,1.946565265,1.1539,35.25,137.084064,0.61514759,0.118379385,2.797251263,169.9174942,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,1.0,0.3778626105999922,False,0.30789590564894787,0.26861403718206706,0.39955359873833635,5,0.19465652649998053,R₁,False,True,普通活性-高敏感
173,NCc1cccc(C(=O)O)c1,7.9239364,6.653093,3.316313111,0.8435,63.32,151.0633285,0.812828508,0.335189383,3.005889219,270.5494976,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.8369950878157844,0.4212510507847173,False,0.3084159638741596,0.2233757151919604,0.5068432107992908,6,0.33163131109996685,R₁,False,True,普通活性-高敏感
174,O=C(O)Cc1cccc(Br)c1,7.0502563,4.913588,4.863517201,2.0762,37.3,213.9629416,0.788301607,0.307315437,2.790931451,270.5494976,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.934031056829207,0.5497500050887332,False,0.08746426874582205,0.07394128451005282,0.11901789862928362,7,0.4863517200999513,R₁,False,False,普通活性-低敏感
175,COc1cccc(O)c1,6.9914236,7.501271,4.135735908,1.4008,29.46,124.0524295,0.629869479,0.12204628,2.936866102,195.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.7443980866012097,0.3887488623003463,False,0.14121800133166929,0.11688833668483034,0.19798721884096016,5,0.41357359079995865,R₁,False,False,普通活性-低敏感
176,C=Cc1ccccc1CN,4.047778,4.2823877,4.440805511,1.7883,26.02,133.0891494,0.344836517,0.018358301,3.076562928,227.9248049,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.5012826957101308,0.3280170291530215,False,0.11356334797514261,0.07963988892752134,0.1927180857529256,5,0.4440805510999556,R₁,False,False,普通活性-低敏感
177,COc1ccccc1C(C)C,3.083869,4.5344715,3.418796248,2.8186,9.23,150.1044651,0.618273849,0.121806505,3.020725786,228.0693159,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.3646572028191047,0.283649010765713,False,0.16246833209022485,0.0969815165544269,0.3152709016737534,6,0.3418796247999658,R₁,False,False,普通活性-低敏感
178,Fc1cccc2ccccc12,3.829923,5.1493917,5.25835961,2.9789,0.0,146.0531784,0.336848641,0.130524574,2.913161164,374.0344904,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.5066801777770832,0.3998384377330992,False,0.18983574865007058,0.14498888701256815,0.2944784258042429,6,0.5258359609999474,R₁,False,False,普通活性-低敏感
179,Oc1ccccc1Br,4.362658,5.158349,5.103970944,2.1547,20.23,171.9523769,0.6360288,0.129252638,3.134861511,164.6383389,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.5939519659162547,0.4198444275348513,False,0.15622721432436504,0.1047317735529734,0.2763832427909455,6,0.510397094399949,R₁,False,False,普通活性-低敏感
180,CCc1ccccc1O,4.648404,4.602835,4.714396887,1.9546,20.23,122.0731649,0.625927683,0.118251369,3.006524007,193.514053,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.6135563898931924,0.4476427924479295,False,0.16313821481054747,0.12468315390953393,0.2528666902462457,7,0.4714396886999529,R₁,False,False,普通活性-低敏感
181,Cn1cnc2cnc(Cl)nc21,-9.843916,2.3307898,3.828807254,1.0167,43.6,168.0202738,0.542246529,0.223946495,2.873085923,394.3816552,2,2,normal,-10.67025554347826,1.3251711124347825,11.0,0.7499999999999063,0.9634305010899736,0.6671814404869486,False,0.3148221192475661,0.2292519126990338,0.5144859345274747,11,0.3828807253999617,R₃,False,True,普通活性-高敏感
182,NS(=O)(=O)c1cccc(O)c1,8.012252,7.1764727,1.80640614,0.0396,80.39,173.0146641,0.745603903,0.237683413,3.277910585,357.8450745,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.757330356065306,0.2994553524195845,False,0.28965538586587936,0.2230563341132225,0.4450531732887454,5,0.18064061399998194,R₁,False,True,普通活性-高敏感
183,O=C(O)C(CO)c1ccccc1,10.706065,3.6786873,6.215774987,0.8471,57.53,166.0629942,0.793551364,0.31283442,2.877595791,255.7359748,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.3748157455621448,0.3985757231486139,True,0.2143070478875292,0.1667674730529228,0.32523272250161067,6,0.6215774986999378,R₁,True,False,高活性-低敏感
184,COC(C)(C)c1ccccc1,3.0659416,10.992461,4.398405743,2.5681,9.23,150.1044651,0.461217334,0.08710112,2.928444531,213.5742034,1,1,hotspot,2.99682739,11.0612441,5.0,0.0,0.4942106810815868,0.3241994340444584,False,0.14441423206049045,0.11577514849945998,0.21123876036956155,5,0.439840574299956,R₂,False,False,普通活性-低敏感
185,O=C(O)Cc1cccc(CO)c1,6.9529204,5.0572476,4.489303859,0.806,57.53,166.0629942,0.788301117,0.307314945,2.790011068,280.8570663,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.955041630936061,0.6535846436407768,False,0.11251352907125017,0.08111570368232687,0.1857751216454045,10,0.44893038589995504,R₁,False,False,普通活性-低敏感
186,COC1CCOC1,3.2725568,-8.41137,3.817220468,0.4217,18.46,102.0680796,0.461585292,0.082614662,2.139963319,48.04184398,5,5,normal,3.8675915027777776,-9.008300347222225,6.0,0.1249999999999843,0.5331491025183508,0.3501335494754852,False,0.08253562148852825,0.07045483294911321,0.11072412808049667,6,0.3817220467999618,R₆,False,False,普通活性-低敏感
187,OC1CCOC1,2.9803636,-8.254747,5.398369813,-0.2324,29.46,88.0524295,0.470150332,0.079512744,2.18410557,38.81274391,5,5,normal,3.8675915027777776,-9.008300347222225,11.0,0.7499999999999063,0.3319406423438968,0.5405169852231193,False,0.20239395884358408,0.1263256085696206,0.37988677614949884,11,0.5398369812999461,R₆,False,False,普通活性-低敏感
188,FC1CCCO1,4.9453483,-10.255403,3.150311254,1.0924,9.23,90.04809306,0.546421643,0.198343996,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222225,8.0,0.3749999999999531,0.0286108142089385,0.2470956944226549,False,0.12183706206352299,0.10127770511976993,0.16980889493228013,8,0.31503112539996847,R₆,False,False,普通活性-低敏感
189,COc1ncnc2c1ncn2C,-4.5689626,5.494229,5.202344967,0.3719,52.83,164.0698109,0.723966809,0.244644394,2.808944184,408.6986225,7,7,normal,-4.63897532,5.42452347,6.0,0.1249999999999843,0.1774088655073472,0.2988164583321787,False,0.2202514253762209,0.14117398409108697,0.4047654550415334,6,0.520234496699948,R₈,False,False,普通活性-低敏感
190,BrCCN1CCNCC1,20.843739,17.680395,4.298532476,0.2865,15.27,192.0262105,0.330110718,0.015924088,2.077860755,68.7032244,8,8,normal,20.67180307692308,17.507734923076924,10.0,0.6249999999999218,0.1479198509704676,0.4038172543310996,False,0.23427067846510885,0.18477107653261834,0.34976974964091995,10,0.429853247599957,R₉,False,False,普通活性-低敏感
191,NC1CCOC1,2.9439917,-8.109836,5.063669454,-0.266,35.25,87.06841391,0.441564882,0.061786654,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222225,8.0,0.3749999999999531,0.2539733388639884,0.3912387798191623,False,0.19882656082245348,0.13272486815225046,0.3530638437195939,8,0.5063669453999494,R₆,False,False,普通活性-低敏感
192,CC(=O)NC1CCOC1,3.1722963,-8.32608,4.288293948,-0.0886,38.33,129.0789786,0.59590642,0.216668651,2.18678509,107.6254878,5,5,normal,3.8675915027777776,-9.008300347222225,5.0,0.0,0.4509335032685372,0.306811808900544,False,0.13680132329805333,0.0915393535019211,0.24241258615569516,5,0.4288293947999571,R₆,False,False,普通活性-低敏感
193,CCC(N)c1ccccc1,11.558801,3.3236141,7.403838258,2.0964,26.02,135.1047994,0.353120416,0.029167792,2.746978189,181.1795714,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.2226205662919024,0.3629397002075412,True,0.3417819172220885,0.2853601075484843,0.47343280646049835,5,0.740383825799926,R₁,True,True,高活性-高敏感
194,CC(C)c1cccc(N)c1,6.7948046,8.626176,6.85722538,2.3922,26.02,135.1047994,0.43035536,0.031634785,2.955063749,215.7231805,0,0,hotspot,7.099879520207254,5.635156638341969,9.0,0.4999999999999375,0.5562074470740181,0.5911512493221592,True,0.1686709228270198,0.14637088621622057,0.22070434158555122,9,0.6857225379999314,R₁,True,False,高活性-低敏感
195,OCC1CCCCC1,3.9974654,-8.90432,2.931503,1.559,20.23,114.1044651,0.441964588,0.045876421,2.125016255,55.40716557,5,5,normal,3.8675915027777776,-9.008300347222225,7.0,0.2499999999999687,0.9569077178500182,0.4793324353549844,False,0.10869825972850419,0.08121591148118153,0.17282373897225706,7,0.2931502999999707,R₆,False,False,普通活性-低敏感
196,C#Cc1nc2cncnc2n1C,-11.959975,-0.07040416,8.494602903,0.3446,43.6,158.0592462,0.491623727,0.186628933,2.897866871,463.352863,2,2,normal,-10.67025554347826,1.3251711124347825,5.0,0.0,1.609157251891702e-12,0.3397841161204488,True,0.4579384290202102,0.431702709354996,0.5191551082390434,5,0.8494602902999151,R₃,True,True,高活性-高敏感
197,CC(O)N1CCNCC1,23.044514,20.80426,3.63933076,-0.7701,35.5,130.1106131,0.482819357,0.104131848,2.228362115,79.12704562,9,9,normal,23.0833094,20.8197261,9.0,0.4999999999999375,0.842563988409314,0.5483424269227609,False,0.12523106325588826,0.08738819398716369,0.2135310915495789,9,0.3639330759999636,R₁₀,False,False,普通活性-低敏感
198,Nc1ccccc1O,4.4312086,5.033713,6.379861732,0.9744,46.25,109.0527638,0.643754366,0.137958202,3.134861511,164.6383389,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.6010399184533755,0.5105064448159777,True,0.23940877085501572,0.182662543914995,0.37181663371506396,7,0.6379861731999362,R₁,True,False,高活性-低敏感
199,O=C(O)Cc1ccc(Br)cc1,6.3437896,5.098454,7.844851726,2.0762,37.3,213.9629416,0.788300943,0.30731477,2.736298072,253.2994976,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.9002842419237329,0.6588793416170791,True,0.36221977867115307,0.32784673708495804,0.4424235423722747,7,0.7844851725999216,R₁,True,True,高活性-高敏感
200,CCN1CCNCC1O,23.20206,11.960403,0.797920995,-0.7701,35.5,130.1106131,0.496543392,0.119514183,2.297255884,87.12704562,6,6,normal,23.1524854,12.0101643,9.0,0.4999999999999375,0.2646126945577625,0.2613006481673068,False,0.2630616754042609,0.22662748134609542,0.34807479487331366,9,0.07979209949999203,R₇,False,False,普通活性-低敏感
201,CC(C)c1ccc(F)cc1,5.8985643,8.430729,4.554140764,2.9491,0.0,138.0844786,0.329739729,0.122727564,2.893762784,198.4731805,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.5502136614590851,0.4222297289976979,False,0.23941600724837903,0.16379263734794217,0.41587053701606497,7,0.4554140763999544,R₁,False,False,普通活性-低敏感
202,C#Cc1cccc2ccccc12,3.9557242,4.9348454,6.792821109,2.8211,0.0,152.0626003,0.14669704,0.032054077,2.90627999,441.5401182,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.5206856353587285,0.4279185349675913,True,0.2222483203916646,0.16054297712798354,0.366227454673587,5,0.6792821108999321,R₁,True,False,高活性-低敏感
203,C=Cc1cccc(CN)c1,7.5356646,6.225865,3.423331102,1.7883,26.02,133.0891494,0.344279633,0.017782476,2.975409782,227.9248049,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.9322459644117118,0.4541070334034952,False,0.26157206429254004,0.20722766044719512,0.38837567326501155,6,0.34233311019996576,R₁,False,False,普通活性-低敏感
204,CCC(C(=O)O)c1ccccc1,10.60603,3.737401,5.556261646,2.2648,37.3,164.0837296,0.791240168,0.310459187,2.877595791,253.8009063,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.3939984628957401,0.3779500047086951,False,0.16935947610892021,0.13434685561602425,0.2510555905923441,6,0.5556261645999444,R₁,False,False,普通活性-低敏感
205,CC(CF)c1ccccc1,12.176842,1.9762565,5.680705599,2.7596,0.0,138.0844786,0.346423219,0.095975812,2.746978189,181.1795714,0,0,hotspot,7.099879520207254,5.635156638341969,11.0,0.7499999999999063,0.01816403052008,0.4576774331159732,False,0.2424165377937763,0.17689374658058413,0.39530305062455806,11,0.5680705598999433,R₁,False,False,普通活性-低敏感
206,CC(C)c1ccccc1Br,2.7668433,4.667955,4.262992225,3.5725,0.0,198.0044125,0.082845609,0.020940303,3.031327899,215.7231805,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.3749999999999531,0.3190593535619577,0.3787374950685562,False,0.25183766637027283,0.15549265312586505,0.47664269727389097,8,0.42629922249995733,R₁,False,False,普通活性-低敏感
207,CCN1CCNCC1N,23.100473,12.064165,3.60509377,-0.8037,41.29,129.1265975,0.384689419,0.070029775,2.297255884,84.37215812,6,6,normal,23.1524854,12.0101643,9.0,0.4999999999999375,0.207768298615444,0.3565342403846,False,0.19613157975705825,0.1345484463657144,0.33982555767019396,9,0.36050937699996394,R₇,False,False,普通活性-低敏感
208,CC(CC(=O)O)c1ccccc1,11.902143,2.0471246,6.797522325,2.2648,37.3,164.0837296,0.784665718,0.303451301,2.652217308,253.8009063,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.0617506416252674,0.290426085487553,True,0.34153120380100416,0.2778886062059003,0.49003059818957984,5,0.679752232499932,R₁,True,True,高活性-高敏感
209,NCc1ccccc1F,4.184152,4.101549,4.023131557,1.2844,26.02,125.0640775,0.453591211,0.127183342,3.006524007,197.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.5085646020117485,0.3884946428834991,False,0.20148987029137183,0.15106393017953218,0.3191503972189976,7,0.4023131556999598,R₁,False,False,普通活性-低敏感
210,C#Cc1ccccc1CC(=O)O,4.43115,4.547074,6.42321693,1.295,37.3,160.0524295,0.788346936,0.307361304,2.990456782,333.9369705,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.5768119455501921,0.5049722608650226,True,0.27012310314307414,0.20962615889550223,0.41128263972074197,7,0.6423216929999357,R₁,True,True,高活性-高敏感
211,Brc1ccc2ccccc2c1,7.7576513,8.183858,7.856904554,3.6023,0.0,205.9731123,0.079743967,0.018114271,2.828901216,379.2844904,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.6181489480550195,0.5372208665764697,True,0.14127055227616647,0.11603319912331879,0.20015770963281107,6,0.7856904553999214,R₁,True,False,高活性-低敏感
212,C#Cc1cccc(C(C)C)c1,6.775329,8.346918,8.881820379,2.7913,0.0,144.0939004,0.139157394,0.024492256,3.033304572,276.3349389,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.6017832239877532,0.5733077823562858,True,0.38333751721655673,0.34306642578856356,0.4773033972152074,6,0.8881820378999112,R₁,True,True,高活性-高敏感
213,NC(Br)c1ccccc1,11.386708,3.510913,4.418787676,2.0388,26.02,184.9840114,0.401245542,0.086116952,2.848234051,171.530842,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.1249999999999843,0.2620356222392751,0.2928621937117601,False,0.17565661209152794,0.15448842856207717,0.2250490403269131,6,0.4418787675999558,R₁,False,False,普通活性-低敏感
214,Oc1cccc(F)c1,7.2237353,7.1831946,4.82540289,1.5313,20.23,112.032443,0.634244791,0.126388022,3.077660438,168.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.7967343384440039,0.5070364171331725,False,0.14973123621403317,0.0925198882214657,0.2832243815300238,7,0.48254028899995177,R₁,False,False,普通活性-低敏感
215,O=C(O)c1ccccc1,8.191823,7.140795,3.28392722,1.3848,37.3,122.0367794,0.812817485,0.335178235,2.981454614,203.4159526,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.7459448460898729,0.3551405426269487,False,0.32407321835740105,0.2138189108130014,0.5813332692943335,5,0.32839272199996716,R₁,False,True,普通活性-高敏感
216,C=CC(N)c1ccccc1,11.285759,3.4488533,2.875828168,1.8724,26.02,133.0891494,0.36858115,0.047803603,2.842015016,203.228068,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.2722669414920511,0.1967132091676038,False,0.10469832447639742,0.08333127126789872,0.15455478196289438,5,0.2875828167999712,R₁,False,False,普通活性-低敏感
217,CC(C)(O)c1ccccc1,2.8766012,11.182042,6.762096203,1.914,20.23,136.088815,0.469758692,0.084004285,2.966043179,195.718293,1,1,hotspot,2.99682739,11.0612441,6.0,0.1249999999999843,6.777356453824268e-12,0.3079838481220014,True,0.23363036094310885,0.19794047257518388,0.3169067671349338,6,0.6762096202999324,R₂,True,False,高活性-低敏感
218,C=Cc1ccc(CN)cc1,7.1221385,6.053043,6.799673285,1.7883,26.02,133.0891494,0.34425898,0.017761479,2.895351845,210.6748049,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.2499999999999687,0.9844669309989712,0.6423270106996548,True,0.24530368207382094,0.18398711442045354,0.38837567326501155,7,0.679967328499932,R₁,True,False,高活性-低敏感
219,CC(=O)NC1CCCCC1,3.7530088,-8.696891,4.034152195,1.4552,29.1,141.1153641,0.570203349,0.216586678,2.191916391,116.4259988,5,5,normal,3.8675915027777776,-9.008300347222225,5.0,0.0,0.8532664480703811,0.4173460222210982,False,0.0472352895731524,0.04224554769916551,0.058878020612455145,5,0.4034152194999596,R₆,False,False,普通活性-低敏感
220,CCc1ccc(CC(=O)O)cc1,6.4146056,5.162927,5.762825965,1.8761,37.3,164.0837296,0.788300935,0.307314762,2.709147824,261.6719978,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.9160019259355748,0.6928136163806259,False,0.17364965461528567,0.13878341876019484,0.2550042049438309,10,0.5762825964999424,R₁,False,False,普通活性-低敏感
