id_min,id_max,Source,Target,Tanimoto_Similarity,activity_i_raw,activity_j_raw,activity_i_norm,activity_j_norm,delta_activity_norm,cliff_strength_raw,region_pair,cliff_strength_norm,is_cliff_moderate,is_cliff_strong
66,127,66,127,0.413793103,8.132593737,9.244076057,0.8132593736999187,0.9244076056999074,0.11114823199998869,0.04599237181223922,R₁,0.08585260995355319,False,False
128,241,128,241,0.47826087,7.817865419,6.232726246,0.7817865418999218,0.6232726245999377,0.1585139172999841,0.07581100399499845,R₁,0.14161155908705936,False,False
128,211,128,211,0.47826087,7.817865419,7.856904554,0.7817865418999218,0.7856904553999214,0.003903913499999634,0.00186708906691457,R₁,0.003341132531704986,False,False
1,128,1,128,0.44,9.242442703,7.817865419,0.9242442702999075,0.7817865418999218,0.14245772839998572,0.06268140049599372,R₁,0.1170600340822539,False,False
129,136,129,136,0.523809524,3.916280699,5.33336902,0.39162806989996085,0.5333369019999467,0.1417088320999858,0.07422843588888949,R₂,0.13865225719862936,False,False
129,296,129,296,0.47826087,3.916280699,4.581633418,0.39162806989996085,0.45816334179995416,0.06653527189999331,0.03182121702457735,R₂,0.05935345016227523,False,False
5,129,5,129,0.47826087,6.435432135,3.916280699,0.6435432134999356,0.39162806989996085,0.25191514359997474,0.12048115574429885,R₂,0.2251419069551071,False,False
130,230,130,230,0.586206897,1.70189526,0.295161102,0.17018952599998297,0.02951611019999705,0.1406734157999859,0.0824637265665005,R₅,0.15405172794491157,False,False
130,247,130,247,0.586206897,1.70189526,3.513761289,0.17018952599998297,0.3513761288999649,0.18118660289998192,0.1062128362639696,R₅,0.19846105535708203,False,False
130,150,130,150,0.586206897,1.70189526,0.996493466,0.17018952599998297,0.09964934659999003,0.07054017939999294,0.04135113967989318,R₅,0.07717380051661643,False,False
131,138,131,138,0.565217391,0.987782903,2.941672815,0.09877829029999012,0.29416728149997057,0.19538899119998043,0.1104372558361749,R₉,0.20636045176807422,False,False
131,190,131,190,0.565217391,0.987782903,4.298532476,0.09877829029999012,0.429853247599957,0.3310749572999669,0.1871293235905237,R₉,0.34976974964091995,True,False
131,167,131,167,0.565217391,0.987782903,2.926725075,0.09877829029999012,0.2926725074999707,0.19389421719998057,0.10959238357576034,R₉,0.20478059427816545,False,False
132,205,132,205,0.636363636,7.183120917,5.680705599,0.7183120916999282,0.5680705598999433,0.1502415317999849,0.09560824745444801,R₁,0.17863114752000336,False,False
133,199,133,199,0.625,4.917931835,7.844851726,0.4917931834999508,0.7844851725999216,0.29269198909997074,0.18293249318748173,R₁,0.34192194322475333,True,False
133,220,133,220,0.625,4.917931835,5.762825965,0.4917931834999508,0.5762825964999424,0.08448941299999158,0.052805883124994735,R₁,0.09859344354980934,False,False
134,182,134,182,0.466666667,6.908222336,1.80640614,0.6908222335999309,0.18064061399998194,0.5101816195999489,0.23808475598337,R₁,0.4450531732887454,True,True
134,227,134,227,0.4375,6.908222336,1.790480949,0.6908222335999309,0.17904809489998208,0.5117741386999488,0.2239011856812276,R₁,0.4185307972735929,True,True
134,233,134,233,0.393939394,6.908222336,7.476613201,0.6908222335999309,0.7476613200999253,0.05683908649999436,0.02239115529132136,R₁,0.041719833392473794,False,False
135,318,135,318,0.470588235,4.474678915,7.399396679,0.44746789149995525,0.7399396678999259,0.2924717763999707,0.13763377704337687,R₆,0.257216219843093,True,False
135,143,135,143,0.444444444,4.474678915,3.157291973,0.44746789149995525,0.3157291972999684,0.13173869419998685,0.05855053069699918,R₆,0.10933556980811968,False,False
135,266,135,266,0.388888889,4.474678915,4.623211681,0.44746789149995525,0.46232116809995377,0.014853276599998522,0.005776274234983123,R₆,0.010651060619748541,False,False
135,313,135,313,0.375,4.474678915,3.437383915,0.44746789149995525,0.3437383914999656,0.10372949999998965,0.03889856249999612,R₆,0.07258763689309022,False,False
135,252,135,252,0.375,4.474678915,3.525223562,0.44746789149995525,0.35252235619996475,0.0949455352999905,0.03560457573749644,R₆,0.06642809076733407,False,False
136,296,136,296,0.578947368,5.33336902,4.581633418,0.5333369019999467,0.45816334179995416,0.0751735601999925,0.04352153482097521,R₂,0.08123230164200251,False,False
136,217,136,217,0.578947368,5.33336902,6.762096203,0.5333369019999467,0.6762096202999324,0.1428727182999857,0.08271578421878216,R₂,0.1545230597526935,False,False
137,180,137,180,0.571428571,5.184727758,4.714396887,0.5184727757999482,0.4714396886999529,0.04703308709999532,0.02687604975126886,R₁,0.05010630130718738,False,False
137,226,137,226,0.571428571,5.184727758,3.794130063,0.5184727757999482,0.37941300629996205,0.13905976949998616,0.07946272536896648,R₁,0.14844004622533088,False,False
137,288,137,288,0.545454545,5.184727758,2.661541876,0.5184727757999482,0.26615418759997334,0.2523185881999749,0.13762832072165967,R₁,0.2572060168678787,True,False
137,145,137,145,0.545454545,5.184727758,5.902789673,0.5184727757999482,0.590278967299941,0.07180619149999279,0.03916701351281143,R₁,0.07308962324433077,False,False
137,250,137,250,0.52173913,5.184727758,3.76620492,0.5184727757999482,0.37662049199996234,0.14185228379998588,0.07400988713831773,R₁,0.13824358490971844,False,False
138,167,138,167,0.565217391,2.941672815,2.926725075,0.29416728149997057,0.2926725074999707,0.0014947739999998655,0.000844872260414558,R₉,0.0014296519994086497,False,False
138,190,138,190,0.565217391,2.941672815,4.298532476,0.29416728149997057,0.429853247599957,0.13568596609998645,0.0766920677543488,R₉,0.1432590923823457,False,False
138,147,138,147,0.52,2.941672815,3.653536091,0.29416728149997057,0.36535360909996345,0.07118632759999288,0.0370168903519963,R₉,0.0690690294350687,False,False
139,275,139,275,0.48,3.093546284,6.792398557,0.309354628399969,0.6792398556999321,0.36988522729996304,0.17754490910398224,R₁,0.33184750302162336,True,False
139,239,139,239,0.464285714,3.093546284,5.080993702,0.309354628399969,0.5080993701999492,0.1987447417999802,0.09227434435034945,R₁,0.17239696036956284,False,False
139,308,139,308,0.444444444,3.093546284,5.556996105,0.309354628399969,0.5556996104999444,0.2463449820999754,0.10948665860161352,R₁,0.2045828952885048,False,False
139,177,139,177,0.444444444,3.093546284,3.418796248,0.309354628399969,0.3418796247999658,0.032524996399996786,0.014455553941098574,R₁,0.0268807626625061,False,False
139,168,139,168,0.44,3.093546284,5.607808717,0.309354628399969,0.560780871699944,0.2514262432999749,0.11062754705198898,R₁,0.2067162842609296,False,False
140,284,140,284,0.64,3.893016486,3.306876644,0.3893016485999611,0.33068766439996694,0.05861398419999414,0.03751294988799625,R₁₀,0.06999662927484285,False,False
62,140,62,140,0.52,4.386349844,3.893016486,0.43863498439995613,0.3893016485999611,0.04933333579999505,0.025653334615997427,R₁₀,0.0478199016288082,False,False
140,293,140,293,0.52,3.893016486,4.319303527,0.3893016485999611,0.4319303526999568,0.042628704099995696,0.022166926131997763,R₁₀,0.04130053909982002,False,False
140,242,140,242,0.52,3.893016486,2.76397184,0.3893016485999611,0.2763971839999724,0.11290446459998871,0.05871032159199413,R₁₀,0.10963436863736888,False,False
140,197,140,197,0.52,3.893016486,3.63933076,0.3893016485999611,0.3639330759999636,0.025368572599997474,0.013191657751998686,R₁₀,0.02451735702786402,False,False
141,228,141,228,0.375,3.464002859,3.957933471,0.34640028589996535,0.39579334709996045,0.04939306119999509,0.01852239794999816,R₆,0.03448550277386667,False,False
141,188,141,188,0.375,3.464002859,3.150311254,0.34640028589996535,0.31503112539996847,0.031369160499996884,0.011763435187498832,R₆,0.021846671503552215,False,False
121,141,121,141,0.375,3.972501219,3.464002859,0.3972501218999603,0.34640028589996535,0.05084983599999493,0.0190686884999981,R₆,0.03550703142088401,False,False
124,141,124,141,0.375,2.252230323,3.464002859,0.22522303229997748,0.34640028589996535,0.12117725359998788,0.045441470099995454,R₆,0.08482245872588146,False,False
81,141,81,141,0.375,4.583911396,3.464002859,0.4583911395999542,0.34640028589996535,0.11199085369998885,0.04199657013749582,R₆,0.07838071449691258,False,False
142,293,142,293,0.565217391,2.821593119,4.319303527,0.2821593118999718,0.4319303526999568,0.149771040799985,0.08465319692832207,R₁₀,0.15814589852208227,False,False
142,242,142,242,0.565217391,2.821593119,2.76397184,0.2821593118999718,0.2763971839999724,0.005762127899999414,0.003256854898245978,R₁₀,0.005939906406433478,False,False
142,197,142,197,0.565217391,2.821593119,3.63933076,0.2821593118999718,0.3639330759999636,0.08177376409999182,0.04621995359684684,R₁₀,0.08627817344264528,False,False
140,142,140,142,0.52,3.893016486,2.821593119,0.3893016485999611,0.2821593118999718,0.1071423366999893,0.055714015083994435,R₁₀,0.10403146568917306,False,False
143,159,143,159,0.416666667,3.157291973,4.533586656,0.3157291972999684,0.45335866559995464,0.13762946829998624,0.05734561183753742,R₆,0.10708244803570062,False,False
143,234,143,234,0.368421053,3.157291973,3.180084069,0.3157291972999684,0.3180084068999682,0.0022792095999997763,0.0008397088008396264,R₆,0.001419996657807904,False,False
143,219,143,219,0.36,3.157291973,4.034152195,0.3157291972999684,0.4034152194999596,0.08768602219999122,0.03156696799199684,R₆,0.058878020612455145,False,False
143,318,143,318,0.318181818,3.157291973,7.399396679,0.3157291972999684,0.7399396678999259,0.42421047059995753,0.13497605875013005,R₆,0.2522464553610716,False,False
144,263,144,263,0.523809524,4.497446405,4.810172691,0.449744640499955,0.4810172690999519,0.03127262859999691,0.01638090070119317,R₁,0.030481038872443963,False,False
144,153,144,153,0.5,4.497446405,5.281530674,0.449744640499955,0.5281530673999472,0.07840842689999217,0.039204213449996084,R₁,0.0731591847652126,False,False
43,144,43,144,0.482758621,5.235499927,4.497446405,0.5235499926999476,0.449744640499955,0.07380535219999262,0.035630170050487756,R₁,0.06647595050776224,False,False
144,212,144,212,0.482758621,4.497446405,8.881820379,0.449744640499955,0.8881820378999112,0.43843739739995624,0.21165943336363185,R₁,0.3956394976124211,True,True
144,292,144,292,0.47826087,4.497446405,3.672871843,0.449744640499955,0.36728718429996327,0.08245745619999173,0.03943617474019494,R₁,0.07359293765172557,False,False
145,250,145,250,0.541666667,5.902789673,3.76620492,0.590278967299941,0.37662049199996234,0.21365847529997867,0.11573167419204126,R₁,0.2162606779751952,False,False
145,279,145,279,0.52173913,5.902789673,4.61027869,0.590278967299941,0.4610278689999539,0.1292510982999871,0.06743535557857976,R₁,0.12594962827987616,False,False
145,209,145,209,0.5,5.902789673,4.023131557,0.590278967299941,0.4023131556999598,0.18796581159998121,0.09398290579999061,R₁,0.17559186181165828,False,False
146,206,146,206,0.5,5.018611977,4.262992225,0.5018611976999499,0.42629922249995733,0.07556197519999253,0.03778098759999626,R₁,0.07049784277979736,False,False
107,147,107,147,0.52,4.969222324,3.653536091,0.49692223239995037,0.36535360909996345,0.13156862329998692,0.0684156841159932,R₉,0.1277827804082748,False,False
131,147,131,147,0.52,0.987782903,3.653536091,0.09877829029999012,0.36535360909996345,0.2665753187999733,0.13861916577598613,R₉,0.2590588342152592,True,False
147,167,147,167,0.52,3.653536091,2.926725075,0.36535360909996345,0.2926725074999707,0.07268110159999275,0.03779417283199623,R₉,0.07052249832656737,False,False
147,190,147,190,0.52,3.653536091,4.298532476,0.36535360909996345,0.429853247599957,0.06449963849999357,0.03353981201999666,R₉,0.06256711369799198,False,False
148,170,148,170,0.541666667,4.226219037,2.416938977,0.4226219036999577,0.24169389769997585,0.18092800599998188,0.09800266997696619,R₁,0.18310856562620365,False,False
148,225,148,225,0.541666667,4.226219037,7.122262926,0.4226219036999577,0.7122262925999288,0.28960438889997103,0.1568690440840191,R₁,0.2931849480501738,True,False
149,194,149,194,0.538461538,5.12220919,6.85722538,0.5122209189999488,0.6857225379999314,0.17350161899998262,0.09342394861222066,R₁,0.1745466473561578,False,False
149,310,149,310,0.538461538,5.12220919,5.464925459,0.5122209189999488,0.5464925458999453,0.03427162689999652,0.0184539529303343,R₁,0.03435751493235576,False,False
150,230,150,230,0.586206897,0.996493466,0.295161102,0.09964934659999003,0.02951611019999705,0.07013323639999298,0.041112586886607336,R₅,0.0767277219377951,False,False
150,247,150,247,0.586206897,0.996493466,3.513761289,0.09964934659999003,0.3513761288999649,0.25172678229997486,0.14756397594386278,R₅,0.2757850613641985,True,False
151,304,151,304,0.636363636,4.4316667,1.941937278,0.4431666699999557,0.19419372779998056,0.24897294219997512,0.15843732676399402,R₁,0.29611753709864935,True,False
151,298,151,298,0.523809524,4.4316667,3.370347678,0.4431666699999557,0.3370347677999663,0.10613190219998941,0.05559290117259101,R₁,0.10380499036381564,False,False
74,151,74,151,0.523809524,6.610258504,4.4316667,0.6610258503999339,0.4431666699999557,0.2178591803999782,0.11411671358434272,R₁,0.21324080416524405,False,False
151,269,151,269,0.523809524,4.4316667,5.490206081,0.4431666699999557,0.5490206080999451,0.10585393809998944,0.055447300929680934,R₁,0.10353272715306572,False,False
63,152,63,152,0.518518519,7.083768157,4.333553587,0.7083768156999292,0.43335535869995667,0.2750214569999725,0.14260371857684792,R₁,0.26650969499188065,True,False
152,225,152,225,0.5,4.333553587,7.122262926,0.43335535869995667,0.7122262925999288,0.2788709338999721,0.13943546694998604,R₁,0.26058526558741985,True,False
152,170,152,170,0.5,4.333553587,2.416938977,0.43335535869995667,0.24169389769997585,0.19166146099998083,0.09583073049999041,R₁,0.17904717669073908,False,False
19,152,19,152,0.481481481,2.869477425,4.333553587,0.2869477424999713,0.43335535869995667,0.14640761619998538,0.07049255587764855,R₁,0.13166639875150354,False,False
148,152,148,152,0.464285714,4.226219037,4.333553587,0.4226219036999577,0.43335535869995667,0.010733454999998948,0.004983389818361382,R₁,0.009168417097262514,False,False
35,153,35,153,0.5,6.917915167,5.281530674,0.6917915166999309,0.5281530673999472,0.16363844929998372,0.08181922464999186,R₁,0.15284655027751237,False,False
153,292,153,292,0.5,5.281530674,3.672871843,0.5281530673999472,0.36728718429996327,0.1608658830999839,0.08043294154999195,R₁,0.15025428888927111,False,False
153,302,153,302,0.458333333,5.281530674,4.675189619,0.5281530673999472,0.4675189618999533,0.06063410549999387,0.027790631667285823,R₁,0.05181651142752616,False,False
14,153,14,153,0.458333333,3.747389311,5.281530674,0.37473893109996254,0.5281530673999472,0.15341413629998463,0.07031481241968825,R₁,0.13133402976923508,False,False
154,229,154,229,0.59375,6.256924911,4.30015941,0.6256924910999374,0.430015940999957,0.19567655009998042,0.11618295162186337,R₁,0.21710453811942734,False,False
154,312,154,312,0.5625,6.256924911,3.836781506,0.6256924910999374,0.38367815059996163,0.24201434049997578,0.13613306653123639,R₁,0.25440998645862073,False,False
154,185,154,185,0.5625,6.256924911,4.489303859,0.6256924910999374,0.44893038589995504,0.17676210519998237,0.09942868417499008,R₁,0.1857751216454045,False,False
155,323,155,323,0.47826087,7.725106636,4.845507008,0.7725106635999227,0.48455070079995155,0.28795996279997116,0.13771998233388186,R₁,0.25737741826355864,True,False
155,235,155,235,0.434782609,7.725106636,5.570702629,0.7725106635999227,0.5570702628999443,0.21544040069997838,0.09366973950034202,R₁,0.17500626071280806,False,False
155,218,155,218,0.434782609,7.725106636,6.799673285,0.7725106635999227,0.679967328499932,0.09254333509999069,0.04023623268033522,R₁,0.07508899520777715,False,False
156,176,156,176,0.571428571,5.064104054,4.440805511,0.5064104053999494,0.4440805510999556,0.062329854299993825,0.03561705957328368,R₁,0.0664514347477147,False,False
156,226,156,226,0.538461538,5.064104054,3.794130063,0.5064104053999494,0.37941300629996205,0.12699739909998736,0.068383214841379,R₁,0.12772206492607163,False,False
156,250,156,250,0.5,5.064104054,3.76620492,0.5064104053999494,0.37662049199996234,0.12978991339998708,0.06489495669999354,R₁,0.12119924365519824,False,False
156,261,156,261,0.5,5.064104054,6.514400802,0.5064104053999494,0.6514400801999348,0.1450296747999854,0.0725148373999927,R₁,0.13544793681290443,False,False
156,268,156,268,0.483870968,5.064104054,6.624125054,0.5064104053999494,0.6624125053999338,0.15600209999998438,0.07548488713702524,R₁,0.1410017412663137,False,False
157,164,157,164,0.565217391,3.261446613,5.183732052,0.3261446612999674,0.5183732051999481,0.19222854389998073,0.10865091605887607,R₆,0.20302010979104837,False,False
157,232,157,232,0.384615385,3.261446613,1.059834237,0.3261446612999674,0.1059834236999894,0.22016123759997797,0.08467739916159199,R₆,0.1581911551618082,False,False
81,157,81,157,0.375,4.583911396,3.261446613,0.4583911395999542,0.3261446612999674,0.1322464782999868,0.049592429362495055,R₆,0.09258448902138222,False,False
157,228,157,228,0.375,3.261446613,3.957933471,0.3261446612999674,0.39579334709996045,0.06964868579999306,0.026118257174997397,R₆,0.04868927729833631,False,False
158,309,158,309,0.538461538,5.153178525,6.254924691,0.5153178524999485,0.6254924690999375,0.11017461659998895,0.05932479350299038,R₁,0.11078339210092729,False,False
67,158,67,158,0.5,8.599205097,5.153178525,0.8599205096999141,0.5153178524999485,0.3446026571999655,0.17230132859998276,R₁,0.3220423403700313,True,False
2,158,2,158,0.5,4.84862167,5.153178525,0.4848621669999515,0.5153178524999485,0.030455685499997054,0.015227842749998527,R₁,0.0283248937060731,False,False
16,158,16,158,0.47826087,7.04303363,5.153178525,0.7043033629999296,0.5153178524999485,0.18898551049998102,0.09038437466911506,R₁,0.168862837051165,False,False
159,187,159,187,0.416666667,4.533586656,5.398369813,0.45335866559995464,0.5398369812999461,0.08647831569999143,0.0360326315704892,R₆,0.06722852799972812,False,False
159,307,159,307,0.416666667,4.533586656,0.656214401,0.45335866559995464,0.06562144009999343,0.3877372254999612,0.16155717742089623,R₆,0.30195145976204124,True,False
159,192,159,192,0.4,4.533586656,4.288293948,0.45335866559995464,0.4288293947999571,0.02452927079999756,0.009811708319999024,R₆,0.01819706616751869,False,False
159,274,159,274,0.37037037,4.533586656,3.50923919,0.45335866559995464,0.35092391899996495,0.10243474659998969,0.03793879499909442,R₆,0.07079293259764262,False,False
160,231,160,231,0.578947368,2.736009672,2.338607345,0.2736009671999726,0.2338607344999766,0.03974023269999602,0.02300750312537023,R₁,0.04287236471304685,False,False
160,280,160,280,0.523809524,2.736009672,6.606390996,0.2736009671999726,0.6606390995999339,0.3870381323999613,0.20273425990227273,R₁,0.3789499898580251,True,True
160,213,160,213,0.523809524,2.736009672,4.418787676,0.2736009671999726,0.4418787675999558,0.1682778003999832,0.08814551452728221,R₁,0.16467631072090394,False,False
160,169,160,169,0.523809524,2.736009672,3.458716394,0.2736009671999726,0.3458716393999654,0.07227067219999278,0.037856066404238255,R₁,0.07063823537732081,False,False
161,293,161,293,0.56,1.353891705,4.319303527,0.13538917049998644,0.4319303526999568,0.29654118219997033,0.1660630620319834,R₁₀,0.3103771779268175,True,False
161,242,161,242,0.5,1.353891705,2.76397184,0.13538917049998644,0.2763971839999724,0.14100801349998593,0.07050400674999296,R₁₀,0.13168781115582423,False,False
62,161,62,161,0.5,4.386349844,1.353891705,0.43863498439995613,0.13538917049998644,0.3032458138999697,0.15162290694998484,R₁₀,0.2833750046627254,True,False
142,161,142,161,0.5,2.821593119,1.353891705,0.2821593118999718,0.13538917049998644,0.14677014139998534,0.07338507069999267,R₁₀,0.13707521783678175,False,False
161,197,161,197,0.5,1.353891705,3.63933076,0.13538917049998644,0.3639330759999636,0.22854390549997716,0.11427195274998858,R₁₀,0.2135310915495789,False,False
131,162,131,162,0.538461538,0.987782903,1.137114149,0.09877829029999012,0.11371141489998864,0.014933124599998515,0.008040913239260835,R₉,0.014885791786199733,False,False
103,162,103,162,0.5,1.061147792,1.137114149,0.10611477919998939,0.11371141489998864,0.0075966356999992435,0.0037983178499996217,R₉,0.006952407751212325,False,False
162,289,162,289,0.5,1.137114149,3.459477653,0.11371141489998864,0.3459477652999654,0.23223635039997675,0.11611817519998838,R₉,0.21698341032287918,False,False
107,162,107,162,0.481481481,4.969222324,1.137114149,0.49692223239995037,0.11371141489998864,0.3832108174999617,0.18450891194510227,R₉,0.3448697462219039,True,False
162,167,162,167,0.481481481,1.137114149,2.926725075,0.11371141489998864,0.2926725074999707,0.17896109259998205,0.0861664519064175,R₉,0.16097558926149969,False,False
163,214,163,214,0.4,2.722555124,4.82540289,0.27225551239997275,0.48254028899995177,0.21028477659997902,0.08411391063999162,R₁,0.15713746739971843,False,False
128,163,128,163,0.4,7.817865419,2.722555124,0.7817865418999218,0.27225551239997275,0.5095310294999491,0.20381241179997966,R₁,0.3809660654598159,True,True
163,237,163,237,0.388888889,2.722555124,1.406874196,0.27225551239997275,0.14068741959998593,0.13156809279998682,0.05116536943683578,R₁,0.09552578710164521,False,False
163,260,163,260,0.375,2.722555124,5.383483818,0.27225551239997275,0.5383483817999462,0.2660928693999734,0.09978482602499003,R₁,0.18644108429509104,False,False
164,188,164,188,0.375,5.183732052,3.150311254,0.5183732051999481,0.31503112539996847,0.20334207979997965,0.07625327992499237,R₆,0.1424385869980768,False,False
147,165,147,165,0.518518519,3.653536091,4.462145368,0.36535360909996345,0.4462145367999554,0.08086092769999192,0.04192788847596589,R₉,0.07825228415013544,False,False
131,165,131,165,0.5,0.987782903,4.462145368,0.09877829029999012,0.4462145367999554,0.34743624649996524,0.17371812324998262,R₉,0.324691656419734,True,False
138,165,138,165,0.5,2.941672815,4.462145368,0.29416728149997057,0.4462145367999554,0.1520472552999848,0.0760236276499924,R₉,0.14200915182339696,False,False
165,167,165,167,0.5,4.462145368,2.926725075,0.4462145367999554,0.2926725074999707,0.15354202929998467,0.07677101464999234,R₉,0.1434067180652226,False,False
165,190,165,190,0.5,4.462145368,4.298532476,0.4462145367999554,0.429853247599957,0.016361289199998352,0.008180644599999176,R₉,0.015147080559876937,False,False
63,166,63,166,0.538461538,7.083768157,4.897788528,0.7083768156999292,0.48977885279995104,0.21859796289997813,0.11770659530678916,R₁,0.2199536550810862,False,False
19,166,19,166,0.5,2.869477425,4.897788528,0.2869477424999713,0.48977885279995104,0.20283111029997974,0.10141555514998987,R₁,0.1894904442313247,False,False
148,166,148,166,0.481481481,4.226219037,4.897788528,0.4226219036999577,0.48977885279995104,0.06715694909999331,0.0323348273121064,R₁,0.060313868793192046,False,False
166,204,166,204,0.466666667,4.897788528,5.556261646,0.48977885279995104,0.5556261645999444,0.06584731179999337,0.030728745528612676,R₁,0.057310597820828126,False,False
167,190,167,190,0.565217391,2.926725075,4.298532476,0.2926725074999707,0.429853247599957,0.13718074009998632,0.07753694001476334,R₉,0.1448389498722544,False,False
168,288,168,288,0.545454545,5.607808717,2.661541876,0.560780871699944,0.26615418759997334,0.2946266840999706,0.16070546392060822,R₁,0.3003588095878881,True,False
168,254,168,254,0.5,5.607808717,6.97800555,0.560780871699944,0.6978005549999302,0.13701968329998626,0.06850984164999313,R₁,0.12795884901922447,False,False
168,240,168,240,0.5,5.607808717,5.779105551,0.560780871699944,0.5779105550999422,0.017129683399998208,0.008564841699999104,R₁,0.015865504745964275,False,False
168,178,168,178,0.5,5.607808717,5.25835961,0.560780871699944,0.5258359609999474,0.0349449106999965,0.01747245534999825,R₁,0.03252217676790905,False,False
169,231,169,231,0.578947368,3.458716394,2.338607345,0.3458716393999654,0.2338607344999766,0.1120109048999888,0.06484841857914682,R₁,0.12111222032370685,False,False
169,213,169,213,0.523809524,3.458716394,4.418787676,0.3458716393999654,0.4418787675999558,0.09600712819999041,0.05028944812304396,R₁,0.09388786985308305,False,False
169,280,169,280,0.523809524,3.458716394,6.606390996,0.3458716393999654,0.6606390995999339,0.31476746019996854,0.16487819349803448,R₁,0.3081615489902042,True,False
169,225,169,225,0.52173913,3.458716394,7.122262926,0.3458716393999654,0.7122262925999288,0.36635465319996335,0.1911415580320006,R₁,0.3572723733281112,True,False
170,225,170,225,0.52,2.416938977,7.122262926,0.24169389769997585,0.7122262925999288,0.4705323948999529,0.2446768453479755,R₁,0.4573799618990254,True,True
171,215,171,215,0.545454545,7.351060641,3.28392722,0.7351060640999265,0.32839272199996716,0.40671334209995935,0.22184364096056267,R₁,0.41468331927003094,True,True
171,263,171,263,0.523809524,7.351060641,4.810172691,0.7351060640999265,0.4810172690999519,0.2540887949999746,0.1330941307626703,R₁,0.24872736949950205,False,False
171,173,171,173,0.517241379,7.351060641,3.316313111,0.7351060640999265,0.33163131109996685,0.40347475299995966,0.20869383763338353,R₁,0.3900940218689339,True,True
171,312,171,312,0.482758621,7.351060641,3.836781506,0.7351060640999265,0.38367815059996163,0.3514279134999649,0.16965485490215032,R₁,0.3170936025675669,True,False
151,172,151,172,0.52173913,4.4316667,1.946565265,0.4431666699999557,0.19465652649998053,0.24851014349997516,0.1296574660658522,R₁,0.24230102469453843,False,False
65,172,65,172,0.5,4.444907192,1.946565265,0.44449071919995553,0.19465652649998053,0.249834192699975,0.1249170963499875,R₁,0.23343683427021245,False,False
74,172,74,172,0.458333333,6.610258504,1.946565265,0.6610258503999339,0.19465652649998053,0.46636932389995334,0.21375260663202217,R₁,0.39955359873833635,True,True
172,298,172,298,0.458333333,1.946565265,3.370347678,0.19465652649998053,0.3370347677999663,0.14237824129998575,0.06525669388170072,R₁,0.1218756692199554,False,False
109,173,109,173,0.517241379,8.558134234,3.316313111,0.8558134233999145,0.33163131109996685,0.5241821122999477,0.2711286786131578,R₁,0.5068432107992908,True,True
173,273,173,273,0.517241379,3.316313111,4.709506618,0.33163131109996685,0.4709506617999529,0.13931935069998602,0.07206173307744539,R₁,0.13460066049525715,False,False
173,297,173,297,0.482758621,3.316313111,0.91924935,0.33163131109996685,0.0919249349999908,0.23970637609997605,0.1157203195709318,R₁,0.21623944555457333,False,False
174,185,174,185,0.620689655,4.863517201,4.489303859,0.4863517200999513,0.44893038589995504,0.03742133419999627,0.023227035014235384,R₁,0.04328287540815151,False,False
174,312,174,312,0.620689655,4.863517201,3.836781506,0.4863517200999513,0.38367815059996163,0.10267356949998968,0.06372842243056712,R₁,0.11901789862928362,False,False
174,315,174,315,0.6,4.863517201,5.387207689,0.4863517200999513,0.5387207688999461,0.05236904879999482,0.031421429279996894,R₁,0.058605872460600845,False,False
174,229,174,229,0.6,4.863517201,4.30015941,0.4863517200999513,0.430015940999957,0.05633577909999432,0.03380146745999659,R₁,0.06305639275948753,False,False
174,272,174,272,0.6,4.863517201,4.97495171,0.4863517200999513,0.4974951709999503,0.011143450899998963,0.006686070539999378,R₁,0.0123523219513325,False,False
175,263,175,263,0.523809524,4.135735908,4.810172691,0.41357359079995865,0.4810172690999519,0.06744367829999326,0.0353276410271286,R₁,0.06591024044026136,False,False
175,309,175,309,0.5,4.135735908,6.254924691,0.41357359079995865,0.6254924690999375,0.21191887829997885,0.10595943914998943,R₁,0.19798721884096016,False,False
176,279,176,279,0.461538462,4.440805511,4.61027869,0.4440805510999556,0.4610278689999539,0.016947317899998315,0.007821839038590291,R₁,0.014476136938962469,False,False
176,209,176,209,0.444444444,4.440805511,4.023131557,0.4440805510999556,0.4023131556999598,0.0417673953999958,0.01856328682587929,R₁,0.03456196237591711,False,False
177,275,177,275,0.5,3.418796248,6.792398557,0.3418796247999658,0.6792398556999321,0.33736023089996625,0.16868011544998313,R₁,0.3152709016737534,True,False
72,177,72,177,0.5,4.601531203,3.418796248,0.46015312029995403,0.3418796247999658,0.11827349549998822,0.05913674774999411,R₁,0.11043175848098702,False,False
177,206,177,206,0.48,3.418796248,4.262992225,0.3418796247999658,0.42629922249995733,0.08441959769999152,0.040521406895995926,R₁,0.0756222528866591,False,False
178,240,178,240,0.47826087,5.25835961,5.779105551,0.5258359609999474,0.5779105550999422,0.05207459409999471,0.024905240679160338,R₁,0.04642101345997725,False,False
178,254,178,254,0.47826087,5.25835961,6.97800555,0.5258359609999474,0.6978005549999302,0.17196459399998276,0.08224393633562854,R₁,0.15364073416665514,False,False
178,288,178,288,0.458333333,5.25835961,2.661541876,0.5258359609999474,0.26615418759997334,0.2596817733999741,0.11902081272176088,R₁,0.22241115821344465,False,False
179,305,179,305,0.416666667,5.103970944,3.124234298,0.510397094399949,0.3124234297999688,0.19797366459998017,0.08248902698264962,R₁,0.15409903811690298,False,False
