ID,SMILES,Manifold_X,Manifold_Y,Bioactivity_Score,LogP,TPSA,MolWt,Dipole_Proxy,Max_Partial_Charge,Balaban_J,Bertz_CT,cluster_dbscan,region_id,region_type,cx,cy,degree,deg_norm,cent_score,rep_score,is_high_activity_global_q75
212,C#Cc1cccc(C(C)C)c1,6.775329,8.346918,8.881820379,2.7913,0.0,144.0939004,0.139157394,0.024492256,3.033304572,276.3349389,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.6017832239877532,0.5733077823562858,True
213,NC(Br)c1ccccc1,11.386708,3.510913,4.418787676,2.0388,26.02,184.9840114,0.401245542,0.086116952,2.848234051,171.530842,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.2620356222392751,0.29286219371176014,False
214,Oc1cccc(F)c1,7.2237353,7.1831946,4.82540289,1.5313,20.23,112.032443,0.634244791,0.126388022,3.077660438,168.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.24999999999996875,0.7967343384440039,0.5070364171331725,False
215,O=C(O)c1ccccc1,8.191823,7.140795,3.28392722,1.3848,37.3,122.0367794,0.812817485,0.335178235,2.981454614,203.4159526,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.7459448460898729,0.3551405426269487,False
216,C=CC(N)c1ccccc1,11.285759,3.4488533,2.875828168,1.8724,26.02,133.0891494,0.36858115,0.047803603,2.842015016,203.228068,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.2722669414920511,0.19671320916760382,False
217,CC(C)(O)c1ccccc1,2.8766012,11.182042,6.762096203,1.914,20.23,136.088815,0.469758692,0.084004285,2.966043179,195.718293,1,1,hotspot,2.99682739,11.0612441,6.0,0.12499999999998437,6.777356453824268e-12,0.30798384812200147,True
218,C=Cc1ccc(CN)cc1,7.1221385,6.053043,6.799673285,1.7883,26.02,133.0891494,0.34425898,0.017761479,2.895351845,210.6748049,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.24999999999996875,0.9844669309989713,0.6423270106996548,True
219,CC(=O)NC1CCCCC1,3.7530088,-8.696891,4.034152195,1.4552,29.1,141.1153641,0.570203349,0.216586678,2.191916391,116.4259988,5,5,normal,3.8675915027777776,-9.008300347222223,5.0,0.0,0.8532664480703811,0.4173460222210982,False
220,CCc1ccc(CC(=O)O)cc1,6.4146056,5.162927,5.762825965,1.8761,37.3,164.0837296,0.788300935,0.307314762,2.709147824,261.6719978,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.9160019259355747,0.6928136163806259,False
221,Oc1cccc(Cl)c1,7.228745,7.1390004,3.966052657,2.0456,20.23,128.0028925,0.624473277,0.116561888,3.077660438,168.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.24999999999996875,0.8039539952314152,0.4748283048493993,False
222,C=CC1CN(CC)CCN1,21.595272,6.3705645,2.88300591,0.4661,15.27,140.1313485,0.345678281,0.037600545,2.311250845,111.8252188,4,4,normal,21.6607071,6.436665240000001,5.0,0.0,0.29626119499992565,0.20419859489996617,False
223,Cn1cnc2cnc(N)nc21,-9.747182,2.2156298,6.621097573,-0.0545,69.62,149.0701452,0.589320216,0.22159139,2.873085923,390.7720147,2,2,normal,-10.67025554347826,1.3251711124347825,12.0,0.8749999999998906,0.994022104637289,0.8255505343111275,True
224,OCc1ccccc1,6.754639,6.389035,5.057454711,1.1789,20.23,108.0575149,0.459817408,0.06813694,2.832085835,145.7328145,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.9165076526155244,0.5147504842246323,False
225,NC(C(=O)O)c1ccccc1,10.92663,3.9580407,7.122262926,0.771,63.32,151.0633285,0.804452108,0.324621508,2.85117789,245.5287877,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.36233861692271485,0.5810921021167625,True
226,O=C(O)Cc1ccccc1O,4.7892013,4.429641,3.794130063,1.0193,57.53,152.0473441,0.815118533,0.307459377,2.857454154,267.7946101,0,0,hotspot,7.099879520207254,5.635156638341969,12.0,0.8749999999998906,0.6224462712247484,0.6009990838873766,False
227,NCc1cccc(S(N)(=O)=O)c1,8.07919,6.807257,1.790480949,-0.2073,86.18,186.0462986,0.564052986,0.237556162,3.198565992,372.7476952,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.8009724558862756,0.3494109747258708,False
228,ClC1CCCO1,4.9142036,-10.223357,3.957933471,1.3617,9.23,106.0185425,0.493273441,0.1307822,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222223,8.0,0.37499999999995315,0.0565545693673819,0.28778370965018474,False
229,CCc1cccc(CC(=O)O)c1,6.9545135,5.081363,4.30015941,1.8761,37.3,164.0837296,0.788301105,0.307314933,2.790011068,278.9219978,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.37499999999995315,0.9589712174868937,0.5721977416460369,False
230,CCN1CCNC(F)C1,21.616713,6.391443,0.295161102,0.2071,15.27,132.1062766,0.461595259,0.163507972,2.231651619,87.12704562,4,4,normal,21.6607071,6.436665240000001,9.0,0.4999999999999375,0.5433221833036801,0.32480309907108407,False
231,NC(N)c1ccccc1,11.397374,3.5330737,2.338607345,0.6026,52.04,122.0843983,0.390712229,0.078416144,2.848234051,169.530842,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.262071904560482,0.35966586516811183,False
232,COC1CCCO1,4.7660484,-10.06074,1.059834237,0.7693,18.46,102.0680796,0.512685481,0.156776268,2.139963319,48.04184398,5,5,normal,3.8675915027777776,-9.008300347222223,6.0,0.12499999999998437,0.1942968379297274,0.1381824208589093,False
233,CC(=O)Nc1ccc2ccccc2c1,8.431929,7.163401,7.476613201,2.7982,29.1,185.084064,0.547064121,0.220747738,2.45749561,476.4603532,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.7182493377790439,0.5520393293736786,True
234,OC1CCCCC1,3.908583,-8.850967,3.180084069,1.3114,20.23,100.088815,0.447116157,0.053984775,2.12291795,46.14170945,5,5,normal,3.8675915027777776,-9.008300347222223,8.0,0.37499999999995315,0.9592786362613096,0.5274869536383662,False
235,C=Cc1ccc(C(C)C)cc1,6.1892705,8.171188,5.570702629,3.453,0.0,146.1095504,0.076588376,-0.021881672,2.9098228,228.7201524,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.24999999999996875,0.6078316596644411,0.4801776030593007,False
236,OCCn1cnc2cncnc21,-7.445361,-3.3533778,6.48084188,-0.1814,63.83,164.0698109,0.557271936,0.16275394,2.548405447,383.5417534,3,3,hotspot,-7.51545176,-3.2843907299999997,5.0,0.0,0.2720457808595006,0.34084740945782427,True
237,Oc1ccccc1F,4.5424414,5.0310493,1.406874196,1.5313,20.23,112.032443,0.669179696,0.164298519,3.134861511,164.6383389,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.6188758682548294,0.27943772831643854,False
238,CC(=O)Nc1ccccc1,8.552925,6.814298,4.253738468,1.645,29.1,135.0684139,0.547086494,0.220747403,2.674241602,217.9590175,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.7440632026342909,0.39336849951027025,False
239,COc1ccccc1CN,3.862907,4.314676,5.080993702,1.1539,35.25,137.084064,0.619262996,0.122836788,2.964000094,187.1674942,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.47522196548673146,0.3458063377259991,False
240,Brc1cccc2ccccc12,3.8369982,5.241626,5.779105551,3.6023,0.0,205.9731123,0.086950722,0.025322314,2.913161164,374.0344904,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.24999999999996875,0.5098760989595701,0.4591270517278385,False
241,Oc1ccc2ccccc2c1,7.913457,8.016172,6.232726246,2.5454,20.23,144.0575149,0.623660049,0.115716525,2.828901216,379.2844904,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.37499999999995315,0.6373500730579775,0.5530140717573543,True
242,CC(Cl)N1CCNCC1,23.153,20.940428,2.76397184,0.4764,15.27,148.0767261,0.396404024,0.082219198,2.228362115,79.12704562,9,9,normal,23.083309399999997,20.8197261,8.0,0.37499999999995315,0.22480382810380384,0.290500022031116,False
243,C#Cc1ccc2ccccc2c1,7.3596516,8.004008,2.989556131,2.8211,0.0,152.0626003,0.139511804,0.024846859,2.778141665,446.7901182,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.6593787664817752,0.3173958751845206,False
244,Cn1cnc2c(Cl)ncnc21,-4.610717,5.4520025,5.83618258,1.0167,43.6,168.0202738,0.482314588,0.164016123,2.941490232,394.3816552,7,7,normal,-4.63897532,5.42452347,8.0,0.37499999999995315,0.6914615215687827,0.5533857596705973,True
245,C=CC1CCCO1,4.8506536,-10.165364,5.423527895,1.3514,9.23,98.07316494,0.449523111,0.075356863,2.261812525,62.58027135,5,5,normal,3.8675915027777776,-9.008300347222223,6.0,0.12499999999998437,0.1100381012502536,0.28745254617504973,False
246,COC1CCCCC1,3.9191847,-8.791953,5.286569505,1.9655,9.23,114.1044651,0.438555488,0.057094885,2.125016255,55.40716557,5,5,normal,3.8675915027777776,-9.008300347222223,5.0,0.0,0.9218008981991025,0.48800304965970964,False
247,CCN1CCNC(Br)C1,21.598995,6.3740644,3.513761289,0.6325,15.27,192.0262105,0.378427673,0.075949666,2.231651619,87.12704562,4,4,normal,21.6607071,6.436665240000001,8.0,0.37499999999995315,0.33842647204490806,0.3545783931734443,False
248,OCC1CCOC1,3.2435422,-8.408754,2.835037147,0.0152,29.46,102.0680796,0.447650481,0.051654653,2.139963319,48.04184398,5,5,normal,3.8675915027777776,-9.008300347222223,6.0,0.12499999999998437,0.519030472721804,0.30661062769652514,False
249,CCc1ccc(C(C)C)cc1,6.1076236,8.268603,5.110912882,3.3724,0.0,148.1252005,0.039412085,-0.02188205,2.827408604,205.984849,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.5880377606580094,0.3808478434773824,False
250,O=C(O)Cc1ccccc1CO,4.7451587,4.3403263,3.76620492,0.806,57.53,166.0629942,0.78831284,0.307326799,2.8889413,280.8570663,0,0,hotspot,7.099879520207254,5.635156638341969,12.0,0.8749999999998906,0.6090421160781279,0.5958608316233905,False
251,COC(N)c1ccccc1,11.588964,3.4338148,3.497489868,1.2903,35.25,137.084064,0.493463435,0.130923039,2.746978189,185.7088964,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.22637551985153825,0.20781225067544748,False
252,NC1CCCCC1,4.0031238,-8.86875,3.525223562,1.2778,26.02,99.10479942,0.331589598,0.003877844,2.12291795,46.14170945,5,5,normal,3.8675915027777776,-9.008300347222223,7.0,0.24999999999996875,0.9392658238993031,0.49778868964976747,False
253,BrCn1cnc2cncnc21,-7.4736295,-3.3244827,3.860561815,1.1787,43.6,211.9697583,0.468060778,0.16344363,2.760004898,369.3747187,3,3,hotspot,-7.51545176,-3.2843907299999997,7.0,0.24999999999996875,0.5751801544296338,0.4019765189288653,False
254,Nc1cccc2ccccc12,3.7730372,5.099645,6.97800555,2.422,26.02,143.0734993,0.437546984,0.039321127,2.913161164,374.0344904,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.49611859875676245,0.4654558016269962,True
255,Oc1cccc(Br)c1,7.2597365,7.123573,5.927492113,2.1547,20.23,171.9523769,0.624126684,0.116201727,3.077660438,168.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.24999999999996875,0.8060023838441631,0.5539003996732158,True
256,C#Cc1ccc(CC(=O)O)cc1,6.418087,5.2223487,4.926914912,1.295,37.3,160.0524295,0.788300944,0.307314771,2.795385188,316.6869705,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.9218266551456642,0.5111245930236749,False
257,C=CC(C)(C)c1ccccc1,3.036785,11.021465,7.133989809,3.1502,0.0,146.1095504,0.109475265,0.007264026,3.018763818,231.4750399,1,1,hotspot,2.99682739,11.0612441,5.0,0.0,0.7729317781051699,0.5172391257915224,True
258,C#Cc1ccccc1O,4.190452,4.7864227,6.226154004,1.3735,20.23,118.0418648,0.637333448,0.130683651,3.199326439,244.9897024,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.5522098214289031,0.45220910658864133,True
259,C=CCn1cnc2cncnc21,-7.5144124,-3.2836063,5.347246553,1.0123,43.6,160.0748963,0.474305597,0.162970924,2.617449546,404.1049944,3,3,hotspot,-7.51545176,-3.2843907299999997,5.0,0.0,1.0,0.5138898621199786,False
260,Brc1ccccc1,6.392759,6.956832,5.383483818,2.4491,0.0,155.9574623,0.079665273,0.017475283,3.02146531,134.1073697,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.8056760828236411,0.4945421775670661,False
261,CCc1ccccc1CC(=O)O,4.8613057,4.410784,6.514400802,1.8761,37.3,164.0837296,0.788311324,0.307325274,2.8889413,278.9219978,0,0,hotspot,7.099879520207254,5.635156638341969,11.0,0.7499999999999063,0.6315000272852485,0.6750260402655204,True
262,C#CC1CN(CC)CCN1,21.738836,6.5143123,1.708222692,-0.0867,15.27,138.1156984,0.382928205,0.081576987,2.334194726,136.6832425,4,4,normal,21.6607071,6.436665240000001,5.0,0.0,0.154730364821554,0.11474801712645936,False
263,Oc1cccc(O)c1,7.357276,7.3094234,4.810172691,1.0978,40.46,110.0367794,0.626587004,0.118763674,3.077660438,166.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,13.0,0.999999999999875,0.7734102679984376,0.7244299880394744,False
264,O=C(O)Cc1ccccc1Cl,4.600795,4.4020276,4.769194973,1.9671,37.3,170.0134571,0.788355922,0.307370395,2.857454154,270.5494976,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.37499999999995315,0.5925751818064154,0.4810403534618915,False
265,CC(C)c1ccc(CO)cc1,6.031263,8.33161,6.615101097,2.3023,20.23,150.1044651,0.459817736,0.06813727,2.827408604,210.8193159,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.5737568185051461,0.4367310894315174,True
266,C=CC1CCCCC1,3.658792,-9.013067,4.623211681,2.7527,0.0,110.1095504,0.079184461,-0.023619047,2.216657972,68.10749561,5,5,normal,3.8675915027777776,-9.008300347222223,6.0,0.12499999999998437,0.9302952731742427,0.5015170491922496,False
267,COCC(C)c1ccccc1,12.27925,2.0397618,6.058085449,2.4365,9.23,150.1044651,0.43684531,0.052778904,2.610675164,193.2875676,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.010397465918832616,0.2829426577356209,True
268,C=Cc1ccc(CC(=O)O)cc1,6.4079814,5.248171,6.624125054,1.9567,37.3,162.0680796,0.788300938,0.307314765,2.77302171,285.2118185,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.24999999999996875,0.9225313730183268,0.6167244140654622,True
269,NCc1ccc(CO)cc1,7.1331725,6.113865,5.490206081,0.6376,46.25,137.084064,0.459817746,0.06813728,2.797251263,169.9174942,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.37499999999995315,0.9743090837220022,0.6244009683565647,False
270,NCc1ccccc1Br,4.185327,4.1155415,7.087520304,1.9078,26.02,184.9840114,0.348429384,0.021966858,3.006524007,197.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.5098110087179456,0.4739441147753506,True
271,FC1CCOC1,2.9251392,-8.103998,5.349530813,0.7448,9.23,90.04809306,0.503850863,0.125528044,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222223,8.0,0.37499999999995315,0.2429390576345587,0.39936294981033216,False
272,Nc1cccc(CC(=O)O)c1,7.0392346,4.958457,4.97495171,0.8959,63.32,151.0633285,0.788302252,0.307316086,2.790931451,270.5494976,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.9412890117876507,0.5188847719362706,False
273,NCc1cccc(O)c1,7.7795286,6.4487224,4.709506618,0.8509,46.25,123.0684139,0.623354787,0.115399274,2.936866102,197.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,12.0,0.8749999999998906,0.8782945313903296,0.7143686241370473,False
274,C#CC1CCOC1,3.215921,-8.387979,3.50923919,0.6561,9.23,96.05751488,0.440535554,0.060415588,2.306687,84.84336712,5,5,normal,3.8675915027777776,-9.008300347222223,6.0,0.12499999999998437,0.49753116024950905,0.32712891567483404,False
275,COc1ccccc1O,3.5133274,4.5873513,6.792398557,1.4008,29.46,124.0524295,0.664228557,0.159973721,3.006524007,195.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.43542075231934796,0.40232216797577725,True
276,NCn1cnc2cncnc21,-7.6099563,-3.1885293,6.325376145,-0.2575,69.62,149.0701452,0.47727709,0.163776901,2.760004898,365.7650782,3,3,hotspot,-7.51545176,-3.2843907299999997,9.0,0.4999999999999375,7.501332888182333e-12,0.4030150458022064,True
277,Cn1c(O)nc2cncnc21,-11.869487,0.03876119,3.998300355,0.0689,63.83,150.0541608,0.775526043,0.295350964,2.924165617,394.3816552,2,2,normal,-10.67025554347826,1.3251711124347825,9.0,0.4999999999999375,0.2278206272982357,0.378278202389436,False
278,C#CCC(C)c1ccccc1,12.241295,1.9775435,5.199154307,2.8134,0.0,144.0939004,0.135313275,0.01522633,2.70443096,240.4908623,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.009616382043839411,0.210851086893131,False
279,NCc1ccccc1N,4.3014584,3.9954374,4.61027869,0.7275,52.04,122.0843983,0.434371513,0.035905729,3.006524007,195.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.5170075663937221,0.5270134175180747,False
280,NC(F)c1ccccc1,11.420501,3.5324621,6.606390996,1.6134,26.02,125.0640775,0.471858015,0.173964589,2.848234051,171.530842,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.25858812056821023,0.37933207601043195,True
281,CCN1CCNCC1CO,23.174362,11.98991,0.28970954,-0.7276,35.5,144.1262631,0.454571551,0.059875809,2.340034232,85.60689651,6,6,normal,23.1524854,12.0101643,5.0,0.0,0.7500039358249792,0.23658956234749257,False
282,CC(CCO)c1ccccc1,12.136616,1.9844671,1.904285794,2.1725,20.23,150.1044651,0.439979178,0.043625491,2.610675164,193.2875676,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.24999999999996875,0.024354756666499777,0.15847785875993292,False
283,C#CC(C(=O)O)c1ccccc1,10.628535,3.745106,3.758597252,1.488,37.3,160.0524295,0.80280678,0.322736868,2.978910862,308.3605062,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.3913239960881064,0.3052410889064122,False
284,CC(CO)N1CCNCC1,22.988853,20.733852,3.306876644,-0.7276,35.5,144.1262631,0.453128634,0.058369579,2.239538806,91.60689651,9,9,normal,23.083309399999997,20.8197261,5.0,0.0,0.298970324382391,0.2219661630747041,False
285,C=Cc1ncnc2c1ncn2C,-4.661368,5.39986,5.48355964,1.0063,43.6,160.0748963,0.481382998,0.163055637,2.894658031,429.5505228,7,7,normal,-4.63897532,5.42452347,5.0,0.0,0.74430109903506,0.4426327153104961,False
286,CCC1CNCCN1CC,23.175804,11.986787,2.245328385,0.6901,15.27,142.1469986,0.335697982,0.021794918,2.340034232,81.25838097,6,6,normal,23.1524854,12.0101643,9.0,0.4999999999999375,0.7115130919032497,0.4532670629709472,False
287,NC(CO)c1ccccc1,11.509009,3.3649473,3.475685056,0.6787,46.25,137.084064,0.456792766,0.062389942,2.746978189,185.7088964,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.2330801064833904,0.20895143418500323,False
288,OCc1cccc2ccccc12,3.8661194,5.144278,2.661541876,2.3321,20.23,158.0731649,0.460395405,0.068737937,2.79096703,387.631175,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.37499999999995315,0.5124777033366815,0.37270498604097974,False
289,CC(=O)NCCN1CCNCC1,20.635416,17.471004,3.459477653,-0.9723,44.37,171.1371622,0.571477049,0.216417101,2.012197752,143.2383991,8,8,normal,20.671803076923077,17.507734923076924,5.0,0.0,0.828716513556669,0.38699406018698684,False
290,C=Cc1cccc(CC(=O)O)c1,6.827833,5.2379904,4.912305468,1.9567,37.3,162.0680796,0.7883013,0.307315128,2.858675268,302.4618185,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.9740542764894538,0.48870850166681645,False
291,C#CC1CNCCN1CC,23.190159,11.972372,1.806480121,-0.0867,15.27,138.1156984,0.396716134,0.083805441,2.437188468,136.6832425,6,6,normal,23.1524854,12.0101643,5.0,0.0,0.4672631713092744,0.21243815623277512,False
292,C#Cc1ccccc1,6.9788227,7.846288,3.672871843,1.6679,0.0,102.0469502,0.138873062,0.024207756,3.049388908,191.028337,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.6872794653813514,0.39059871333438606,False
293,CC(F)N1CCNCC1,23.040966,20.82794,4.319303527,0.2071,15.27,132.1062766,0.464591351,0.150408264,2.228362115,79.12704562,9,9,normal,23.083309399999997,20.8197261,9.0,0.4999999999999375,0.8339055909501807,0.5729438183650182,False
294,CCc1ncnc2c1ncn2C,-4.704257,5.3605995,4.174358377,0.9257,43.6,162.0905463,0.481042693,0.16270466,2.808944184,404.3501069,7,7,normal,-4.63897532,5.42452347,5.0,0.0,0.24171950367014206,0.2394901861810259,False
295,Clc1ccccc1,6.6566496,7.049036,5.202157733,2.34,0.0,112.0079778,0.124892917,0.040548441,3.02146531,134.1073697,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.808526142739348,0.45064415214178355,False
296,CC(C)(Cl)c1ccccc1,3.0530574,11.005656,4.581633418,3.1605,0.0,154.054928,0.178550448,0.06383146,2.966043179,195.718293,1,1,hotspot,2.99682739,11.0612441,8.0,0.37499999999995315,0.619181809059306,0.4815198794377594,False
297,NCc1cccc(N)c1,7.842245,6.210897,0.91924935,0.7275,52.04,122.0843983,0.430393649,0.031673601,2.936866102,195.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,11.0,0.7499999999999063,0.898257608740327,0.5312472566220663,False
298,NCc1ccc(O)cc1,6.9441943,6.16464,3.370347678,0.8509,46.25,123.0684139,0.623063121,0.115096489,2.881555878,180.6125685,0,0,hotspot,7.099879520207254,5.635156638341969,10.0,0.6249999999999218,0.9623894907845287,0.6110307543553217,False
299,OCc1cccc(O)c1,7.4794116,6.835225,4.93079837,0.8845,40.46,124.0524295,0.623391852,0.115437001,2.936866102,195.8625685,0,0,hotspot,7.099879520207254,5.635156638341969,11.0,0.7499999999999063,0.8454388609547162,0.675863593086367,False
300,C#CC(C)(C)c1ccccc1,2.979106,11.078528,6.071563296,2.5974,0.0,144.0939004,0.16952916,0.050351968,3.050868308,261.8398264,1,1,hotspot,2.99682739,11.0612441,5.0,0.0,0.9872837934176434,0.5390476698652688,True
301,C#Cc1ccccc1CN,3.995898,4.3275495,2.572778832,1.1266,26.02,131.0734993,0.35515783,0.028698941,3.116986451,257.6759307,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.4963670100771036,0.2893212563031161,False
302,C#Cc1ccc(C(C)C)cc1,6.3330703,8.128615,4.675189619,2.7913,0.0,144.0939004,0.138893293,0.024227991,2.938904554,259.0849389,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.6220391888473669,0.4111193414141867,False
303,CCc1ccccc1,6.6200724,6.2465663,2.909762924,2.249,0.0,106.0782503,0.031504659,-0.030744083,2.832085835,141.3842989,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.9251078087714005,0.4314228595914038,False
304,CCc1cccc(CN)c1,7.8363395,6.332342,1.941937278,1.7077,26.02,135.1047994,0.344268243,0.0177709,2.871145729,186.3881692,0,0,hotspot,7.099879520207254,5.635156638341969,12.0,0.8749999999998906,0.8859029782138063,0.6059483845841013,False
305,O=C(O)Cc1ccccc1Br,4.66716,4.346164,3.124234298,2.0762,37.3,213.9629416,0.788342443,0.307356757,2.857454154,270.5494976,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.37499999999995315,0.5981430538481971,0.4169122880744326,False
306,Cn1cnc2c(O)ncnc21,-4.679103,5.3861103,4.615785498,0.0689,63.83,150.0541608,0.734040915,0.242437057,2.941490232,394.3816552,7,7,normal,-4.63897532,5.42452347,9.0,0.4999999999999375,0.5517901000473419,0.5001684499341653,False
307,ClC1CCOC1,3.1203287,-8.189764,0.656214401,1.0141,9.23,106.0185425,0.442911591,0.063049734,2.18410557,40.81274391,5,5,normal,3.8675915027777776,-9.008300347222223,8.0,0.37499999999995315,0.36684343878600323,0.2488016076757843,False
308,CCc1cccc2ccccc12,3.7054226,4.9085674,5.556996105,3.4022,0.0,156.0939004,0.046426511,-0.015202866,2.79096703,382.6653728,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.47929253511239633,0.403567604733692,False
309,COc1cccc(C(C)C)c1,6.6111155,8.35641,6.254924691,2.8186,9.23,150.1044651,0.615401085,0.118643307,2.913441904,228.0693159,0,0,hotspot,7.099879520207254,5.635156638341969,8.0,0.37499999999995315,0.5962092647533028,0.5415597670659518,True
310,CC(C)c1cccc(Br)c1,6.759305,8.580575,5.464925459,3.5725,0.0,198.0044125,0.078621729,0.017759734,2.955063749,215.7231805,0,0,hotspot,7.099879520207254,5.635156638341969,6.0,0.12499999999998437,0.5630737418036829,0.4250191409010783,False
311,CCc1ccc2ccccc2c1,7.716182,7.9451556,6.415805838,3.4022,0.0,156.0939004,0.043499505,-0.018130203,2.673996463,387.9153728,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.6580967397916487,0.45406125545746895,True
312,O=C(O)Cc1cccc(O)c1,7.117589,4.9388857,3.836781506,1.0193,57.53,152.0473441,0.815273269,0.30731712,2.790931451,267.7946101,0,0,hotspot,7.099879520207254,5.635156638341969,12.0,0.8749999999998906,0.9384619580397549,0.6975098476518783,False
313,FC1CCCCC1,3.986043,-8.760769,3.437383915,2.2886,0.0,102.0844786,0.347614157,0.100118622,2.12291795,46.14170945,5,5,normal,3.8675915027777776,-9.008300347222223,5.0,0.0,0.8892277285264575,0.4042636751579235,False
314,CCc1ccccc1C(C)C,2.875668,4.741655,6.407305252,3.3724,0.0,148.1252005,0.04036456,-0.021609672,3.020725786,223.234849,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.3392469028865649,0.35806628094594384,True
315,O=C(O)Cc1cccc(F)c1,7.0857315,4.9892974,5.387207689,1.4528,37.3,154.0430077,0.788302709,0.307316546,2.790931451,270.5494976,0,0,hotspot,7.099879520207254,5.635156638341969,5.0,0.0,0.9468154660481651,0.499532947374428,False
316,Cn1cnc2cnc(C(=O)O)nc21,-9.6244545,2.4326196,4.419953427,0.0615,80.9,178.0490754,0.848845754,0.373508941,2.724812384,476.2973199,2,2,normal,-10.67025554347826,1.3251711124347825,5.0,0.0,0.606785950518293,0.3588339222354702,False
317,Oc1ccc(Cl)cc1,6.479073,7.1188555,4.738903381,2.0456,20.23,128.0028925,0.623144946,0.11517976,3.032455532,147.3883389,0,0,hotspot,7.099879520207254,5.635156638341969,7.0,0.24999999999996875,0.787574143930161,0.50082837841902,False
318,C#CC1CCCCC1,3.8510957,-8.852051,7.399396679,2.1999,0.0,108.0939004,0.139790821,0.019978395,2.249802039,91.09616281,5,5,normal,3.8675915027777776,-9.008300347222223,5.0,0.0,0.9627038546341813,0.5847870235502248,True
